"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,152488926,125970655,23,"C",8,,""
2020,152488936,125970662,14,"C",18,,""
2020,152488957,125970677,51,"C",20,,""
2020,152488965,125970684,49,"C",20,,"N"
2020,152488966,125970684,45,"C",20,,""
2020,152488985,125970699,16,"C",15,,""
2020,152489023,125970733,23,"C",8,,""
2020,152489031,125970740,23,"C",17,,""
2020,152489069,125970775,49,"C",20,,"N"
2020,152489070,125970775,47,"C",20,,""
2020,152489074,125970779,47,"C",20,,""
2020,152489090,125970792,11,"C",2,,""
2020,152489089,125970792,45,"C",2,,""
2020,152489103,125970804,14,"C",20,,""
2020,152489120,125970821,44,"C",20,,""
2020,152489133,125970833,45,"C",20,,""
2020,152489138,125970837,23,"C",43,,""
2020,152489145,125970844,5,"C",20,,""
2020,152489158,125970856,14,"C",18,,""
2020,152489986,125971613,23,"C",12,,""
2020,152490014,125971641,49,"C",20,,"F"
2020,152490015,125971641,14,"C",13,,""
2020,152490018,125971643,45,"C",8,,""
2020,152490024,125971647,51,"C",13,,""
2020,152490027,125971650,5,"C",20,,""
2020,152490039,125971662,14,"C",18,,""
2020,152490042,125971665,5,"C",20,,""
2020,152490046,125971669,51,"C",18,,""
2020,152490121,125971737,23,"C",8,,""
2020,152490124,125971740,23,"C",43,,""
2020,152490129,125971745,45,"C",20,,""
2020,152490155,125971768,23,"C",8,,""
2020,152490165,125971777,23,"C",33,,""
2020,152490169,125971781,45,"C",20,,""
2020,152490192,125971802,45,"C",21,,""
2020,152490206,125971813,51,"C",20,,""
2020,152490208,125971815,5,"C",20,,""
2020,152490228,125971833,51,"C",20,,""
2020,152490232,125971837,45,"C",12,,""
2020,152490236,125971841,45,"C",13,,""
2020,152490240,125971844,5,"C",18,,""
2020,152490248,125971849,5,"C",13,,""
2020,152490252,125971852,44,"C",20,,""
2020,152490257,125971856,45,"C",20,,""
2020,152490262,125971860,5,"C",20,,""
2020,152490261,125971860,45,"C",20,,""
2020,152490266,125971864,5,"C",20,,""
2020,152490275,125971871,45,"C",20,,""
2020,152490751,125972284,45,"C",12,,""
2020,152490760,125972293,16,"C",13,,""
2020,152490766,125972298,11,"C",25,,""
2020,152490913,125972425,30,"C",14,,""
2020,152490916,125972428,45,"A",20,,""
2020,152490920,125972432,23,"C",7,,""
2020,152490924,125972436,45,"C",20,,""
2020,152750280,126275841,47,"C",20,,""
2020,152489092,125970794,16,"C",13,,""
2020,152489105,125970806,14,"C",20,,""
2020,152489115,125970816,5,"C",20,,""
2020,152489117,125970818,23,"C",12,,""
2020,152752326,126277618,51,"C",20,,""
2020,152895929,126407876,14,"C",13,,""
2020,152895934,126407880,23,"C",12,,""
2020,152895944,126407888,16,"C",13,,""
2020,152897070,126408875,45,"C",20,,""
2020,152897069,126408875,63,"C",20,,""
2020,152897071,126408876,49,"C",20,,"N"
2020,152897072,126408876,45,"C",20,,""
2020,152897073,126408876,5,"C",20,,""
2020,152897082,126408883,63,"C",20,,""
2020,152897087,126408887,5,"C",20,,""
2020,152897093,126408891,45,"C",8,,""
2020,152897096,126408894,23,"C",25,,""
2020,152897104,126408901,5,"C",20,,""
2020,152897135,126408926,45,"C",20,,""
2020,152897138,126408929,14,"C",20,,""
2020,152897160,126408943,51,"C",41,,""
2020,152897163,126408946,5,"C",18,,""
2020,152897167,126408950,39,"C",20,,""
2020,152898809,126410352,23,"C",25,,""
2020,152898810,126410353,39,"C",23,,""
2020,152898811,126410353,40,"A",23,,""
2020,152898814,126410356,51,"C",25,,""
2020,152898815,126410357,5,"C",20,,""
2020,152898818,126410360,23,"C",12,,""
2020,152898822,126410364,63,"C",25,,""
2020,152473132,125956161,45,"C",12,,""
2020,152473131,125956161,63,"C",12,,""
2020,152488483,125970245,23,"C",8,,""
2020,152488497,125970258,45,"C",20,,""
2020,152488498,125970258,5,"C",20,,""
2020,152488503,125970263,45,"C",20,,""
2020,152488539,125970295,63,"C",20,,""
2020,152488556,125970310,5,"C",20,,""
2020,152488564,125970318,23,"C",25,,""
2020,152488576,125970329,51,"C",20,,""
2020,152488582,125970335,51,"C",20,,""
2020,152488590,125970342,23,"C",25,,""
2020,152488618,125970368,51,"C",20,,""
2020,152488623,125970373,14,"C",25,,""
2020,152488649,125970398,63,"C",20,,""
2020,152488690,125970437,44,"C",20,,""
2020,152488696,125970442,45,"C",20,,""
2020,152488714,125970460,44,"C",20,,""
2020,152488719,125970464,47,"C",7,,""
2020,152489978,125971605,5,"C",20,,""
2020,152489997,125971624,45,"C",13,,""
2020,152490005,125971632,5,"C",13,,""
2020,152490012,125971639,14,"C",18,,""
2020,152490016,125971642,45,"C",12,,""
2020,152490017,125971642,46,"C",25,,""
2020,152490020,125971645,51,"C",20,,""
2020,152490026,125971649,5,"C",18,,""
2020,152490911,125972423,30,"C",14,,""
2020,152490918,125972430,45,"C",20,,""
2020,152490922,125972434,14,"C",25,,""
2020,152490939,125972449,11,"C",20,,""
2020,152490946,125972456,11,"C",5,,""
2020,152490951,125972460,23,"C",46,,""
2020,152490956,125972464,23,"C",8,,""
2020,152490960,125972468,16,"C",13,,""
2020,152490965,125972472,28,"C",25,,""
2020,152490966,125972472,16,"C",25,,""
2020,152490970,125972476,45,"C",25,,""
2020,152490977,125972480,21,"C",30,,""
2020,152490976,125972480,11,"C",30,,""
2020,152490978,125972480,46,"C",30,,""
2020,152836948,126355972,35,"C",20,,""
2020,152836949,126355972,16,"C",20,,""
2020,152840052,126358960,51,"C",20,,""
2020,152490944,125972454,47,"C",20,,""
2020,152490948,125972458,44,"C",20,,""
2020,152490958,125972466,45,"C",12,,""
2020,152490963,125972470,23,"C",8,,""
2020,152478486,125960956,45,"C",20,,""
2020,152834839,126353937,23,"C",43,,""
2020,161004375,133669449,47,"C",20,,""
2020,161004384,133669457,45,"C",20,,""
2020,161004388,133669459,63,"C",2,,""
2020,161004389,133669459,45,"C",2,,""
2020,161004391,133669460,47,"C",20,,""
2020,161004390,133669460,63,"C",23,,""
2020,161004393,133669462,45,"C",13,,""
2020,161004394,133669463,51,"C",20,,""
2020,161004397,133669465,51,"C",25,,""
2020,161004408,133669476,5,"C",20,,""
2020,161004409,133669477,45,"C",18,,""
2020,161004413,133669481,16,"C",13,,""
2020,161004422,133669489,23,"C",12,,""
2020,161004424,133669491,51,"C",20,,""
2020,161004425,133669492,14,"C",18,,""
2020,161004426,133669492,21,"C",18,,""
2020,161004429,133669494,16,"C",13,,""
2020,161004431,133669496,51,"C",20,,""
2020,152897307,126409062,5,"C",20,,""
2020,152485897,125967840,28,"C",20,,""
2020,152485893,125967840,45,"C",20,,""
2020,152485892,125967840,49,"C",20,,"N"
2020,152485895,125967840,5,"C",20,,""
2020,152488413,125970184,23,"C",8,,""
2020,152488424,125970194,11,"C",12,,""
2020,152488423,125970194,45,"C",12,,""
2020,152488463,125970229,63,"C",20,,""
2020,152488598,125970348,45,"C",20,,""
2020,152488597,125970348,63,"C",20,,""
2020,152488604,125970354,45,"C",20,,""
2020,152488642,125970391,63,"C",20,,""
2020,152489065,125970771,45,"C",23,,""
2020,152489073,125970778,51,"C",18,,""
2020,152489078,125970782,5,"C",20,,""
2020,152489087,125970790,36,"C",20,,""
2020,152489096,125970798,51,"C",20,,""
2020,152489101,125970802,16,"C",13,,""
2020,152489107,125970808,23,"C",8,,""
2020,152489109,125970810,45,"C",41,,""
2020,152489113,125970814,16,"C",13,,""
2020,152489125,125970826,23,"C",12,,""
2020,152489131,125970831,51,"C",20,,""
2020,152489143,125970842,14,"C",18,,""
2020,152489151,125970849,44,"C",20,,""
2020,152489156,125970854,51,"C",20,,""
2020,152489990,125971617,5,"C",18,,""
2020,152489991,125971618,23,"C",23,,""
2020,152489995,125971622,5,"C",20,,""
2020,152490217,125971823,45,"C",20,,""
2020,152490229,125971834,51,"C",20,,""
2020,152490233,125971838,45,"C",8,,""
2020,152490238,125971842,16,"C",38,,""
2020,152490237,125971842,35,"C",38,,""
2020,152897264,126409030,5,"C",20,,""
2020,152897263,126409030,51,"C",20,,""
2020,152897275,126409038,5,"C",20,,""
2020,152897276,126409038,21,"C",20,,""
2020,152897274,126409038,49,"C",20,,"N"
2020,152897282,126409042,45,"C",20,,""
2020,152897287,126409046,23,"C",8,,""
2020,152897293,126409051,63,"C",20,,""
2020,152897294,126409051,45,"C",20,,""
2020,152897302,126409058,5,"C",20,,""
2020,152897329,126409077,51,"C",20,,""
2020,152897335,126409081,45,"C",20,,""
2020,152897343,126409087,27,"C",20,,""
2020,152897347,126409091,63,"C",20,,""
2020,152897353,126409095,5,"C",20,,""
2020,152897359,126409099,23,"C",46,,""
2020,152897363,126409103,14,"C",18,,""
2020,152897370,126409108,45,"C",46,,""
2020,152897378,126409112,45,"C",20,,""
2020,152897377,126409112,49,"C",20,,"N"
2020,152897384,126409116,14,"C",20,,""
2020,152897394,126409125,27,"C",20,,""
2020,152897410,126409138,16,"C",20,,""
2020,152897409,126409138,51,"C",20,,""
2020,152897414,126409142,5,"C",20,,""
2020,152897418,126409146,51,"C",20,,""
2020,152897422,126409150,5,"C",20,,""
2020,152897426,126409154,29,"C",20,,""
2020,152897430,126409157,14,"C",18,,""
2020,152897441,126409165,45,"C",21,,""
2020,152897446,126409169,21,"C",30,,""
2020,152897450,126409173,21,"C",30,,""
2020,152897454,126409177,47,"C",12,,""
2020,152897459,126409181,5,"C",20,,""
2020,152897470,126409190,5,"C",20,,""
2020,152897499,126409212,51,"C",20,,""
2020,152897509,126409219,40,"C",20,,""
2020,152897508,126409219,49,"C",20,,"N"
2020,152897513,126409222,45,"C",20,,""
2020,152897516,126409225,56,"C",20,,""
2020,152897532,126409237,16,"C",15,,""
2020,152897534,126409239,47,"C",8,,""
2020,152897536,126409241,16,"C",15,,""
2020,152897911,126409562,45,"C",25,,""
2020,152897921,126409570,45,"C",23,,""
2020,152897929,126409577,51,"C",20,,""
2020,152897932,126409580,45,"C",5,,""
2020,152897936,126409584,45,"C",20,,""
2020,152897940,126409587,5,"C",20,,""
2020,152897943,126409590,45,"C",20,,""
2020,152897947,126409594,5,"C",13,,""
2020,152897951,126409598,16,"C",20,,""
2020,152897955,126409602,23,"C",8,,""
2020,152472595,125955683,45,"C",12,,""
2020,152472596,125955683,11,"C",12,,""
2020,152490410,125971985,45,"C",43,,""
2020,152490447,125972017,45,"C",43,,""
2020,152490455,125972025,5,"C",25,,""
2020,152490459,125972029,51,"C",13,,""
2020,152490460,125972029,45,"C",13,,""
2020,152490575,125972126,45,"C",25,,""
2020,152490592,125972140,28,"C",25,,""
2020,152490591,125972140,23,"C",25,,""
2020,152490622,125972167,63,"C",20,,""
2020,152490627,125972171,51,"C",3,,""
2020,152490814,125972337,51,"C",20,,""
2020,152490844,125972365,23,"C",12,,""
2020,152890827,126403149,14,"C",18,,""
2020,152890254,126402603,51,"C",41,,""
2020,152896458,126408361,45,"C",12,,""
2020,152896461,126408364,23,"C",12,,""
2020,152896465,126408368,23,"C",25,,""
2020,152896469,126408372,23,"C",8,,""
2020,152896473,126408376,23,"C",12,,""
2020,152896482,126408382,51,"C",20,,""
2020,152896496,126408391,47,"C",20,,""
2020,152896803,126408645,16,"C",8,,""
2020,152896809,126408649,63,"C",20,,""
2020,152896813,126408652,5,"C",18,,""
2020,152896812,126408652,7,"C",18,,""
2020,152896822,126408657,5,"C",18,,""
2020,152896821,126408657,7,"C",18,,""
2020,152896827,126408661,5,"C",20,,""
2020,152896830,126408664,5,"C",20,,""
2020,152896835,126408669,5,"C",13,,""
2020,152896840,126408673,51,"C",20,,""
2020,152896845,126408677,47,"C",8,,""
2020,152896853,126408683,45,"C",20,,""
2020,152896860,126408689,23,"C",8,,""
2020,152896864,126408692,18,"C",8,,""
2020,152896870,126408698,47,"C",8,,""
2020,152896873,126408701,39,"C",20,,""
2020,152896880,126408708,5,"C",18,,""
2020,152896891,126408717,45,"C",20,,""
2020,152896896,126408721,23,"C",12,,""
2020,152411659,125903966,23,"C",8,,""
2020,152411663,125903970,45,"C",25,,""
2020,152411667,125903973,11,"C",8,,""
2020,152411670,125903976,14,"C",18,,""
2020,152411673,125903979,23,"C",12,,""
2020,152411676,125903982,23,"C",25,,""
2020,152411680,125903986,23,"C",24,,""
2020,152411684,125903990,23,"C",25,,""
2020,152411295,125903633,35,"C",13,,""
2020,152411296,125903633,16,"C",13,,""
2020,152411300,125903637,27,"C",20,,""
2020,152411304,125903641,45,"C",20,,""
2020,152411306,125903643,5,"C",20,,""
2020,152411309,125903646,51,"C",25,,""
2020,152411310,125903646,5,"C",25,,""
2020,152411312,125903648,51,"C",13,,""
2020,160905641,133596592,16,"C",15,,""
2020,160905645,133596596,51,"C",20,,""
2020,160905646,133596596,29,"C",20,,""
2020,160905650,133596600,44,"C",20,,""
2020,160905657,133596607,28,"C",13,,""
2020,160905663,133596611,5,"C",15,,""
2020,160905676,133596623,45,"C",20,,""
2020,160905679,133596625,51,"C",20,,""
2020,160905685,133596629,16,"C",15,,""
2020,160905694,133596635,45,"C",20,,""
2020,160905697,133596637,47,"C",20,,""
2020,160905699,133596639,5,"C",18,,""
2020,160905704,133596643,39,"C",13,,""
2020,160905705,133596643,27,"C",13,,""
2020,160905709,133596646,23,"C",25,,""
2020,160905865,133596787,11,"C",21,,""
2020,160905868,133596790,5,"C",25,,""
2020,160905871,133596793,23,"C",43,,""
2020,160905895,133596815,51,"C",13,,""
2020,160905896,133596816,45,"C",8,,""
2020,160905897,133596817,45,"C",8,,""
2020,160905915,133596834,45,"C",18,,""
2020,160905916,133596835,51,"C",20,,""
2020,160905917,133596836,45,"C",20,,""
2020,160916250,133597135,51,"C",20,,""
2020,160916252,133597137,23,"C",12,,""
2020,160916264,133597149,45,"C",20,,""
2020,161004328,133669408,5,"C",20,,""
2020,153253545,126740945,16,"C",13,,""
2020,153165632,126669911,45,"C",40,,""
2020,153165635,126669914,47,"C",40,,""
2020,153165642,126669921,5,"C",40,,""
2020,153165646,126669924,45,"C",40,,""
2020,153165650,126669928,47,"C",40,,""
2020,153165654,126669932,2,"C",40,,""
2020,153165657,126669935,44,"C",40,,""
2020,153165660,126669938,5,"C",40,,""
2020,153165663,126669941,47,"C",40,,""
2020,153165684,126669960,5,"C",13,,""
2020,153165687,126669963,16,"C",18,,""
2020,153165690,126669966,44,"C",20,,""
2020,153165707,126669979,21,"C",18,,""
2020,153165709,126669981,14,"C",18,,""
2020,153165712,126669984,14,"C",13,,""
2020,153165714,126669986,5,"C",20,,""
2020,153165716,126669988,51,"C",46,,""
2020,153165719,126669991,45,"C",21,,""
2020,153165776,126670040,44,"C",20,,""
2020,153174411,126678011,63,"C",2,,""
2020,153189372,126691815,63,"C",20,,""
2020,153189376,126691819,45,"C",20,,""
2020,153189381,126691823,45,"C",18,,""
2020,153189386,126691827,14,"C",25,,""
2020,153189393,126691834,14,"C",20,,""
2020,153189396,126691837,51,"C",20,,""
2020,153189399,126691840,51,"C",20,,""
2020,153189403,126691842,5,"C",13,,""
2020,153189402,126691842,51,"C",13,,""
2020,153189410,126691849,27,"C",18,,""
2020,153189412,126691851,23,"C",8,,""
2020,153189416,126691855,5,"C",20,,""
2020,153189421,126691860,21,"C",20,,""
2020,153189422,126691861,45,"C",12,,""
2020,153189425,126691863,45,"C",12,,""
2020,153189427,126691865,5,"C",20,,""
2020,153190316,126692602,23,"C",8,,""
2020,153190318,126692604,23,"C",8,,""
2020,153190325,126692608,47,"C",20,,""
2020,153190324,126692608,49,"C",20,,"N"
2020,153190329,126692612,16,"C",13,,""
2020,153190334,126692617,28,"C",13,,""
2020,153190335,126692618,51,"C",20,,""
2020,153190350,126692628,21,"C",20,,""
2020,153190353,126692630,47,"C",25,,""
2020,153190361,126692637,47,"C",20,,""
2020,153190360,126692637,49,"C",20,,"N"
2020,153190366,126692641,51,"C",20,,""
2020,153190373,126692646,51,"C",14,,""
2020,153190383,126692656,23,"C",23,,""
2020,153190386,126692658,49,"C",23,,"N"
2020,153190388,126692658,5,"C",23,,""
2020,153190387,126692658,47,"C",23,,""
2020,153190393,126692661,5,"C",18,,""
2020,153190392,126692661,14,"C",18,,""
2020,159739442,132544118,11,"C",35,,""
2020,153190409,126692674,21,"C",20,,""
2020,153190405,126692671,47,"C",20,,""
2020,153190408,126692674,49,"C",20,,"N"
2020,153190421,126692682,7,"C",20,,""
2020,153190420,126692682,49,"C",20,,"N"
2020,153190433,126692691,51,"C",20,,""
2020,153190438,126692694,23,"C",25,,""
2020,153190447,126692703,5,"C",21,,""
2020,153190450,126692705,45,"C",18,,""
2020,153190455,126692709,47,"C",20,,""
2020,153190457,126692711,23,"C",23,,""
2020,153190462,126692716,47,"C",20,,""
2020,153190467,126692721,27,"C",20,,""
2020,153190472,126692726,23,"C",8,,""
2020,153190475,126692728,5,"C",6,,""
2020,153190485,126692735,51,"C",20,,""
2020,153190486,126692735,5,"C",20,,""
2020,153190492,126692740,51,"C",20,,""
2020,153190494,126692742,51,"C",20,,""
2020,153190497,126692745,7,"C",20,,""
2020,153190517,126692761,51,"C",14,,""
2020,153190522,126692765,51,"C",20,,""
2020,153190525,126692768,5,"C",20,,""
2020,153190537,126692776,51,"C",13,,""
2020,153190541,126692779,51,"C",20,,""
2020,153190542,126692780,45,"C",20,,""
2020,153190553,126692787,45,"C",20,,""
2020,153190552,126692787,63,"C",20,,""
2020,153190558,126692791,7,"C",30,,""
2020,153190559,126692792,23,"C",46,,""
2020,153190561,126692793,45,"C",20,,""
2020,153190563,126692793,28,"C",20,,""
2020,153190560,126692793,44,"C",20,,""
2020,153190562,126692793,5,"C",20,,""
2020,153190569,126692797,46,"C",20,,""
2020,153190567,126692797,63,"C",20,,""
2020,153190568,126692797,45,"C",20,,""
2020,153190570,126692798,5,"C",20,,""
2020,153190574,126692802,51,"C",20,,""
2020,153190576,126692804,45,"C",20,,""
2020,153190580,126692807,35,"C",16,,""
2020,153190581,126692807,16,"C",16,,""
2020,153190585,126692809,45,"C",20,,""
2020,153190584,126692809,63,"C",20,,""
2020,153190586,126692809,11,"C",20,,""
2020,153190589,126692812,45,"C",20,,""
2020,153190591,126692814,49,"C",20,,"N"
2020,153190592,126692814,47,"C",20,,""
2020,153190596,126692817,36,"C",20,,""
2020,153190608,126692825,45,"C",12,,""
2020,153190615,126692830,14,"C",18,,""
2020,153190616,126692830,5,"C",18,,""
2020,153190622,126692834,23,"C",46,,""
2020,153190629,126692841,21,"C",18,,""
2020,153190633,126692845,23,"C",12,,""
2020,153190643,126692853,5,"C",20,,""
2020,153190649,126692858,14,"C",20,,""
2020,153190652,126692861,16,"C",18,,""
2020,153190672,126692876,49,"A",20,,"N"
2020,153190680,126692883,44,"C",20,,""
2020,153190683,126692886,63,"C",20,,""
2020,153190696,126692898,5,"C",20,,""
2020,153190701,126692902,45,"C",20,,""
2020,153190705,126692906,16,"C",13,,""
2020,153190707,126692908,45,"C",20,,""
2020,153190711,126692912,16,"C",13,,""
2020,153190719,126692919,29,"C",20,,""
2020,153190720,126692919,27,"C",20,,""
2020,153190724,126692921,14,"C",20,,""
2020,153190728,126692925,49,"C",20,,"N"
2020,153190729,126692925,45,"C",20,,""
2020,153190735,126692930,23,"C",25,,""
2020,153190750,126692939,5,"C",20,,""
2020,153190749,126692939,14,"C",20,,""
2020,153191035,126693166,5,"C",20,,""
2020,153191071,126693197,39,"C",20,,""
2020,153191072,126693197,27,"C",20,,""
2020,153191078,126693201,5,"C",20,,""
2020,153191077,126693201,51,"C",20,,""
2020,153191082,126693205,45,"C",25,,""
2020,153191092,126693214,16,"C",13,,""
2020,153191098,126693219,45,"C",25,,""
2020,153191102,126693223,45,"C",20,,""
2020,153191110,126693231,5,"C",46,,""
2020,153191114,126693235,45,"C",20,,""
2020,153191133,126693250,5,"C",20,,""
2020,153191136,126693253,5,"C",18,,""
2020,153191143,126693257,45,"C",12,,""
2020,153191148,126693262,45,"C",12,,""
2020,153191165,126693277,5,"C",20,,""
2020,153191168,126693280,5,"C",20,,""
2020,153196239,126693342,63,"C",25,,""
2020,153196256,126693358,51,"C",20,,""
2020,153196259,126693361,23,"C",12,,""
2020,153196263,126693363,51,"C",20,,""
2020,153196270,126693370,45,"C",18,,""
2020,153196272,126693372,51,"C",20,,""
2020,153196273,126693373,5,"C",20,,""
2020,153196275,126693375,23,"C",25,,""
2020,153196276,126693376,14,"C",20,,""
2020,153196296,126693391,27,"C",14,,""
2020,153196295,126693391,29,"C",14,,""
2020,153196307,126693399,45,"C",8,,""
2020,153196311,126693403,45,"C",43,,""
2020,153196317,126693409,5,"C",20,,""
2020,153196322,126693413,45,"C",8,,""
2020,153196324,126693415,49,"C",25,,"F"
2020,153196325,126693415,45,"C",25,,""
2020,153196327,126693417,5,"C",25,,""
2020,153196329,126693419,45,"C",7,,""
2020,153196330,126693420,45,"C",13,,""
2020,153196342,126693427,28,"C",18,,""
2020,153196341,126693427,45,"C",18,,""
2020,153196343,126693428,5,"A",12,,""
2020,153196345,126693430,56,"C",20,,""
2020,153196355,126693436,51,"C",18,,""
2020,153196378,126693455,16,"C",18,,""
2020,153196380,126693457,14,"A",13,,""
2020,153196389,126693464,45,"C",6,,""
2020,153196390,126693464,5,"C",6,,""
2020,153196391,126693464,21,"C",6,,""
2020,153196393,126693466,51,"C",20,,""
2020,153196407,126693480,45,"C",20,,""
2020,153196583,126693625,14,"C",18,,""
2020,153201622,126702673,44,"C",20,,""
2020,153201625,126702676,16,"C",8,,""
2020,153201631,126702681,44,"C",13,,""
2020,153201632,126702681,5,"C",13,,""
2020,153201643,126702689,49,"C",23,,"N"
2020,153201644,126702689,5,"C",23,,""
2020,153201646,126702691,28,"C",24,,""
2020,153201647,126702691,11,"C",24,,""
2020,153201650,126702694,45,"C",20,,""
2020,153201651,126702694,11,"C",20,,""
2020,153201657,126702697,47,"C",20,,""
2020,153201660,126702700,47,"C",5,,""
2020,153201663,126702703,51,"C",20,,""
2020,153201670,126702710,51,"C",20,,""
2020,153201673,126702713,14,"C",20,,""
2020,153201676,126702716,16,"C",13,,""
2020,153201680,126702719,39,"C",20,,""
2020,153201681,126702719,47,"C",20,,""
2020,153201679,126702719,49,"C",20,,"N"
2020,153201682,126702720,46,"C",13,,""
2020,153201689,126702726,63,"C",18,,""
2020,153201694,126702729,51,"C",20,,""
2020,153201708,126702741,47,"C",46,,""
2020,153201711,126702744,51,"C",20,,""
2020,153201717,126702748,5,"C",13,,""
2020,153201716,126702748,7,"C",13,,""
2020,153201719,126702750,5,"C",13,,""
2020,153201723,126702753,21,"C",20,,""
2020,153201785,126702810,5,"C",20,,""
2020,153201795,126702818,45,"C",20,,""
2020,153201790,126702814,45,"C",8,,""
2020,153201797,126702820,14,"C",18,,""
2020,153201800,126702822,51,"C",20,,""
2020,153201802,126702824,44,"C",20,,""
2020,153244555,126737438,45,"C",20,,""
2020,153244557,126737440,45,"C",13,,""
2020,153244559,126737442,5,"C",18,,""
2020,153244561,126737444,23,"C",46,,""
2020,153244564,126737447,14,"C",16,,""
2020,153244565,126737448,36,"C",20,,""
2020,153244599,126737479,5,"C",20,,""
2020,153244598,126737479,47,"C",20,,""
2020,153244602,126737482,49,"C",25,,"N"
2020,153244603,126737482,5,"C",25,,""
2020,153244606,126737485,5,"C",20,,""
2020,153244612,126737489,45,"C",20,,""
2020,153244615,126737492,5,"C",25,,""
2020,153252588,126740179,5,"C",46,,""
2020,153252592,126740182,35,"C",13,,""
2020,153252594,126740182,16,"C",13,,""
2020,153252593,126740182,39,"C",13,,""
2020,153252596,126740184,5,"C",13,,""
2020,153252603,126740190,23,"C",25,,""
2020,153252606,126740193,23,"C",8,,""
2020,153252607,126740193,16,"C",8,,""
2020,153252612,126740196,23,"C",8,,""
2020,153252614,126740198,23,"C",12,,""
2020,153252615,126740199,23,"C",8,,""
2020,153252618,126740202,45,"C",20,,""
2020,153252622,126740204,16,"C",20,,""
2020,153252621,126740204,51,"C",20,,""
2020,153252620,126740204,35,"C",20,,""
2020,153252624,126740205,21,"C",18,,""
2020,153252623,126740205,14,"C",18,,""
2020,153252632,126740209,20,"A",20,,""
2020,153252630,126740209,49,"C",20,,"F"
2020,153252633,126740209,5,"C",20,,""
2020,153252631,126740209,51,"C",20,,""
2020,153252635,126740211,14,"C",18,,""
2020,153252636,126740212,16,"C",13,,""
2020,153252637,126740213,51,"C",20,,""
2020,153252639,126740215,16,"C",13,,""
2020,153252642,126740218,5,"C",20,,""
2020,153252644,126740220,45,"C",25,,""
2020,153252649,126740224,5,"C",20,,""
2020,153252648,126740224,51,"C",20,,""
2020,153252651,126740226,5,"C",23,,""
2020,153252654,126740229,7,"C",18,,""
2020,153252655,126740229,5,"C",18,,""
2020,153252659,126740233,44,"C",5,,""
2020,153252662,126740236,63,"A",20,,""
2020,153252666,126740240,49,"C",20,,"F"
2020,153252673,126740247,49,"C",20,,"N"
2020,153252676,126740250,23,"C",8,,""
2020,153252702,126740271,14,"C",20,,""
2020,153252701,126740271,49,"C",20,,"N"
2020,153252708,126740277,40,"C",20,,""
2020,153253051,126740557,63,"A",20,,""
2020,153253055,126740560,23,"C",23,,""
2020,153253061,126740565,63,"C",20,,""
2020,153253080,126740582,44,"C",20,,""
2020,153253096,126740597,11,"C",20,,""
2020,153253099,126740600,44,"C",20,,""
2020,153253102,126740603,51,"C",20,,""
2020,153253585,126740980,5,"C",20,,""
2020,153253586,126740981,51,"C",13,,""
2020,153253601,126740996,45,"C",20,,""
2020,153253605,126740999,51,"C",20,,""
2020,153253606,126740999,5,"C",20,,""
2020,153253617,126741010,51,"C",20,,""
2020,153253624,126741017,5,"C",20,,""
2020,153253671,126741061,51,"C",20,,""
2020,153253674,126741064,51,"C",20,,""
2020,153253677,126741067,27,"C",13,,""
2020,153253679,126741069,45,"C",20,,""
2020,153253680,126741070,51,"C",20,,""
2020,153253681,126741071,5,"C",20,,""
2020,153253687,126741077,27,"C",20,,""
2020,153253709,126741097,51,"C",20,,""
2020,153254144,126746493,5,"C",46,,""
2020,153254153,126746501,45,"C",8,,""
2020,153254156,126746504,45,"C",12,,""
2020,153254164,126746512,5,"C",20,,""
2020,153254199,126746542,7,"C",20,,""
2020,153254205,126746548,51,"C",13,,""
2020,153254229,126746569,45,"C",20,,""
2020,153254231,126746571,63,"A",20,,""
2020,153254233,126746573,63,"A",20,,""
2020,153189387,126691828,5,"C",20,,""
2020,153189404,126691843,45,"C",20,,""
2020,153189415,126691854,51,"C",20,,""
2020,153189505,126691931,14,"C",25,,""
2020,153189509,126691935,7,"C",13,,""
2020,153189512,126691938,14,"A",13,,""
2020,153189515,126691941,5,"C",20,,""
2020,153189520,126691944,23,"C",7,,""
2020,153189523,126691947,45,"C",7,,""
2020,153189525,126691949,45,"C",18,,""
2020,153190609,126692826,43,"C",18,,""
2020,153190623,126692835,47,"C",20,,""
2020,153190627,126692839,5,"C",23,,""
2020,153189703,126692102,5,"C",13,,""
2020,153190288,126692578,5,"C",13,,""
2020,153190287,126692578,51,"C",13,,""
2020,153190294,126692583,45,"C",25,,""
2020,153190293,126692583,63,"C",25,,""
2020,153190297,126692586,63,"C",8,,""
2020,153190299,126692588,45,"C",20,,""
2020,153190302,126692591,49,"C",20,,"N"
2020,153190303,126692591,47,"C",20,,""
2020,153190306,126692594,45,"C",21,,""
2020,153190309,126692597,23,"C",8,,""
2020,153190312,126692599,5,"C",20,,""
2020,153190323,126692607,23,"C",12,,""
2020,153190331,126692614,23,"C",8,,""
2020,153190333,126692616,51,"C",20,,""
2020,153190339,126692621,23,"C",23,,""
2020,153190346,126692625,21,"C",18,,""
2020,153190348,126692627,35,"C",13,,""
2020,153190349,126692627,16,"C",13,,""
